product_key,product_name,mrp_inr,discount_percent,discounted_price_inr,available_quantity,weight_in_gms,quantity,outOfStock,band_key,status_key,discount_band_key
954,Kitchen Of India Ready-To-Eat Pindi Channa,110.0,30,77.0,2,285,285,False,2,1,3
955,Figaro Pitted Black Olive ,179.0,0,179.0,6,450,450,False,2,1,1
956,Cantina Tabasco Red Sauce,140.0,15,119.0,6,60,60,False,1,1,2
957,Mother's Recipe Pickle - Mixed,149.0,26,109.0,6,500,500,False,2,1,3
958,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,279.0,0,279.0,5,300,300,False,2,1,1
959,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,140.0,20,112.0,6,80,80,False,1,1,3
960,Veeba Peri Peri Sauce,161.0,0,161.0,6,300,300,False,2,1,1
961,Pantai Sriracha Yellow Chilli Sauce,225.0,15,191.0,6,200,200,False,1,1,2
962,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,123.0,0,123.0,6,600,600,False,3,1,1
963,Pantai Spring Roll Sauce,275.0,10,245.0,6,200,200,False,1,1,2
964,MTR Vermicelli Payasam,75.0,0,75.0,6,180,180,False,1,1,1
965,Bagrrys Corn Flakes,350.0,0,350.0,6,880,800,False,3,1,1
966,MTR Ready To Eat Palak Paneer ,135.0,11,120.0,6,300,300,False,2,1,2
967,Del Monte Red Chili Sauce,55.0,0,55.0,5,190,190,False,1,1,1
968,Pantai Green Curry Paste,60.0,6,56.0,6,50,50,False,1,1,2
969,MTR Dal Fry,110.0,0,110.0,5,300,300,False,2,1,1
970,Pantai Fish Sauce,275.0,14,234.0,6,200,200,False,1,1,2
971,Ching's Secret Manchurian Instant Noodle,114.0,0,114.0,6,480,480,False,2,1,1
972,Remia Salad Italian Dressing ,230.0,0,230.0,6,250,250,False,1,1,1
973,Yummiez Veg Cheese Fingers Pouch,230.0,0,230.0,4,400,400,False,2,1,1
974,MTR Dal Makhani,110.0,0,110.0,4,300,300,False,2,1,1
975,MTR Ready to Eat Pav Bhaji,110.0,0,110.0,6,300,300,False,2,1,1
976,Nestlé CERELAC Baby Cereal with Milk,272.0,0,272.0,1,300,300,False,2,1,1
977,Remia Salad Caesar Dressing,250.0,0,250.0,6,250,250,False,1,1,1
978,Bagrrys Fruit N Fibre Muesli Mixed Fruit,330.0,0,330.0,6,500,500,False,2,1,1
979,MTR Paneer Butter Masala & Veg Pulao,175.0,9,158.0,4,375,375,False,2,1,2
980,Sundrop Cocoa Nut Hazelnut Chocolatey Spread,120.0,0,120.0,6,160,160,False,1,1,1
981,Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip,280.0,50,140.0,6,175,175,False,1,1,4
982,Pedigree Dog Food Adult Meat & Rice,660.0,7,608.0,2,3000,3,False,4,1,2
983,Pantai Sriracha Green Chilli Sauce,225.0,15,191.0,6,200,200,False,1,1,2
984,Pantai Chilli Garlic Sauce,275.0,14,234.0,6,200,200,False,1,1,2
985,Pantai Dark Soy Sauce,275.0,14,234.0,6,200,200,False,1,1,2
986,Cantina Tabasco Green Sauce,140.0,15,119.0,6,60,60,False,1,1,2
987,Pantai Pad Thai Sauce (Non-Veg),325.0,9,293.0,5,200,200,False,1,1,2
988,Pantai Sweet Chilli Sauce,275.0,14,234.0,6,200,200,False,1,1,2
989,Ching's Secret Schezwan Instant Noodle,114.0,0,114.0,6,480,480,False,2,1,1
990,Pediasure Premium Chocolate Powdered Health Drink,610.0,0,610.0,2,400,400,False,2,1,1
991,Chings Secret Hot Garlic Instant Noodles,91.0,0,91.0,6,60,60,False,1,1,1
992,Godrej Yummiez Cheese Corn Nuggets ,230.0,0,230.0,4,400,400,False,2,1,1
993,Pantai Hot Chilli Sauce,275.0,14,234.0,6,200,200,False,1,1,2
994,Knorr International Mexican Tomato Corn Soup ,65.0,6,61.0,3,52,52,False,1,1,2
995,Bagrry's Fruit Fibre Muesli Mixed Fruit ,595.0,0,595.0,5,1000,1,False,3,1,1
996,MTR Roasted Vermicelli ,105.0,0,105.0,4,850,850,False,3,1,1
997,"Kurkure Green Chutney, Rajasthani Style",20.0,0,20.0,0,90,90,True,1,2,1
998,Kellogg's Chocos Combo Pack,60.0,6,56.0,0,156,156,True,1,2,2
999,Kissan Mixed Fruit Jam ,155.0,0,155.0,0,500,500,True,2,2,1
1000,Lijjat Urad Papad,60.0,5,57.0,0,200,200,True,1,2,2
1001,Mother's Recipe Ginger And Garlic Paste,50.0,24,38.0,0,200,200,True,1,2,3
1002,Maggi Magic Cubes Chicken,40.0,2,39.0,0,40,40,True,1,2,2
1003,Pedigree Puppy Chicken Chunks in Gravy ,35.0,2,34.0,0,70,70,True,1,2,2
1004,Lijjat Moong Papad,60.0,5,57.0,0,200,200,True,1,2,2
1005,Mothers Recipe Papad - Sabudana With Rock Salt,31.0,9,28.0,0,70,70,True,1,2,2
1006,Veeba Favourites Eggless Burger Mayonnaise,69.0,8,63.0,0,250,250,True,1,2,2
1007,Kelloggs Corn Flakes With Real Strawberry Pure,265.0,10,236.0,0,575,575,True,3,2,2
1008,Mother's Recipe Potato Papad,31.0,9,28.0,0,70,75,True,1,2,2
1009,Mothers Recipe Rice Papad Ajwain,24.0,0,24.0,0,75,75,True,1,2,1
1010,Dabur Hommade - Imli Sauce Saunth,20.0,10,18.0,0,100,100,True,1,2,2
1011,MTR Vegetable Upma,25.0,0,25.0,0,60,60,True,1,2,1
1012,Del Monte Original Blend Tomato Ketchup Pouch,120.0,7,111.0,0,950,950,True,3,2,2
1013,Del Monte Natural Vinegar ,55.0,3,53.0,0,180,180,True,1,2,2
1014,Del Monte Eggless Mayo,135.0,6,126.0,0,500,500,True,2,2,2
1015,ITC Master Chef Cheesy Corn Triangles,160.0,5,152.0,0,320,320,True,2,2,2
1016,Mother's Recipe Mixed Pickle ,115.0,4,110.0,0,400,400,True,2,2,2
1017,Hershey's Cocoa + Almond Spread,295.0,9,266.0,0,350,350,True,2,2,2
1018,Del Monte Schezwan Sauce,55.0,0,55.0,0,190,190,True,1,2,1
1019,Yummiez Green Peas,135.0,0,135.0,0,500,500,True,2,2,1
1020,Yummiez Green Peas,250.0,0,250.0,0,1000,1,True,3,2,1
1021,Yummiez American Sweet Corn,85.0,0,85.0,0,400,400,True,2,2,1
1022,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,79.0,0,79.0,0,250,250,True,1,2,1
1023,Del Monte Pitted Green Olives,250.0,0,250.0,0,450,450,True,2,2,1
1024,Godrej Real Good Chicken Whole Pre-Cut,300.0,10,270.0,4,1000,1,False,3,1,2
1025,Zorabian Chicken Breast Boneless,145.0,8,133.0,3,250,250,False,1,1,2
1026,Godrej Real Good Chicken Curry Cut,175.0,9,158.0,3,500,500,False,2,1,2
1027,TGFC Chicken Curry Cut Fresh,249.0,25,186.0,1,500,500,False,2,1,3
1028,Godrej Real Good Chicken Breast Boneless,275.0,9,248.0,6,450,450,False,2,1,2
1029,Fresh Chicken Boneless Cubes (Halal),215.0,5,204.0,1,500,500,False,2,1,2
1030,Godrej Real Good Chicken Kheema,255.0,9,230.0,3,450,450,False,2,1,2
1031,TGFC Bombay Duck Whole Cleaned,319.0,14,274.0,1,500,500,False,2,1,2
1032,Zorabian Pre Cut Chicken Skinless (Half),165.0,0,165.0,1,500,500,False,2,1,1
1033,Godrej Real Good Chicken Drumstick ,265.0,9,239.0,2,500,500,False,2,1,2
1034,Godrej Real Good Chicken Marinated Lollipop ,200.0,10,180.0,2,580,10,False,3,1,2
1035,Fresh Chicken Whole Leg - Skinless (Halal),165.0,4,157.0,1,500,500,False,2,1,2
1036,TGFC Tilapia Curry Cut,259.0,43,147.0,1,500,500,False,2,1,4
1037,Godrej Real Good Marinated Hot & Grill Chicken,245.0,9,221.0,2,450,450,False,2,1,2
1038,TGFC Chicken Boneless Fresh Whole,261.0,14,222.0,1,500,500,False,2,1,2
1039,TGFC Catla Bengali Cut,290.0,29,204.0,1,500,500,False,2,1,3
1040,Godrej Real Good Chicken Leg Boneless,275.0,9,248.0,3,450,450,False,2,1,2
1041,TGFC Rohu Bengali Cut,249.0,28,179.0,1,500,500,False,2,1,3
1042,Godrej Real Good Chicken Lollypop,175.0,9,158.0,1,580,10,False,3,1,2
1043,Godrej Real Good Chicken Liver Sealed ,75.0,9,68.0,1,200,200,False,1,1,2
1044,Fresh Mutton Mince - Kheema (Halal),515.0,3,495.0,1,500,500,False,2,1,2
1045,Fresh Mutton Curry Cut Cubes (Halal),465.0,4,442.0,1,500,500,False,2,1,2
1046,Godrej Real Good Chicken Legs ,210.0,10,189.0,1,116,2,False,1,1,2
1047,TGFC Basa Fillets,329.0,24,247.0,1,500,500,False,2,1,3
1048,Zorabian Chicken Legs Skinless,210.0,0,210.0,1,450,450,False,2,1,1
1049,Fresh Chicken Curry Cut - Skinless (Halal),140.0,0,140.0,0,500,500,True,2,2,1
1050,Zorabian Chicken Breast Boneless ,145.0,0,145.0,0,450,450,True,2,2,1
1051,Fresh Chicken Mince - Kheema (Halal),215.0,5,204.0,0,500,500,True,2,2,2
1052,Godrej Real Good Chicken Boneless Cubes ,275.0,9,248.0,0,450,450,True,2,2,2
1053,Zorabian Chicken Mince,250.0,0,250.0,0,450,450,True,2,2,1
1054,Zorabian Chicken Leg Boneless ,250.0,0,250.0,0,450,450,True,2,2,1
1055,Zorabian Chicken Cubes,270.0,0,270.0,0,500,500,True,2,2,1
1056,Britannia Good Day Cashew Cookies,10.0,0,10.0,6,60,58,False,1,1,1
1057,Britannia 50-50 Maska Chaska Biscuits,32.0,3,31.0,6,120,120,False,1,1,2
1058,Dukes Waffy Chocolate Wafers,45.0,51,22.0,4,60,75,False,1,1,4
1059,Britannia Nutri Choice Digestive Biscuit,45.0,0,45.0,1,200,150,False,1,1,1
1060,Britannia Goodday Chocochip Cookies,120.0,17,99.0,5,400,400,False,2,1,3
1061,Britannia Good Day Pista Badam,45.0,2,44.0,1,200,200,False,1,1,2
1062,Cadbury Chocobakes Chocolate Filled Cookies ,30.0,0,30.0,5,75,75,False,1,1,1
1063,Dukes Waffy Strawberry Roll,150.0,50,75.0,3,250,250,False,1,1,4
1064,Parle Monaco Classic Salty Biscuits,70.0,0,70.0,4,400,400,False,2,1,1
1065,Dukes Waffy Orange Wafers,45.0,51,22.0,5,60,75,False,1,1,4
1066,Britannia Good Day Pista Badam,20.0,0,20.0,6,100,100,False,1,1,1
1067,Britannia Milk Bikis Biscuits Packet,20.0,0,20.0,3,200,200,False,1,1,1
1068,Britannia Toastea (Premium Bake Rusk),65.0,0,65.0,6,400,400,False,2,1,1
1069,Dukes Waffy Strawberry Wafers,45.0,51,22.0,2,60,75,False,1,1,4
1070,Britannia Toastea Premium Bake Rusk,35.0,0,35.0,3,182,182,False,1,1,1
1071,Lotte Choco Pie ,80.0,10,72.0,3,168,168,False,1,1,2
1072,Bauli Moonfils Choco Veg Puff Roll,15.0,0,15.0,2,45,45,False,1,1,1
1073,Sunfeast Dark Fantasy Choco Fills Cookies Packet,150.0,15,127.0,3,300,300,False,2,1,2
1074,Britannia 50-50 Maska Chaska Biscuit,75.0,10,67.5,6,300,300,False,2,1,2
1075,Britannnia 50-50 Sweet & Salty Biscuit,25.0,0,25.0,4,200,200,False,1,1,1
1076,Britannia Good Day Chunky Cookies,50.0,15,42.5,6,120,120,False,1,1,2
1077,Sunfeast Marie Light,23.0,13,20.0,1,200,200,False,1,1,2
1078,Britannia Bourbon Biscuit Buy 4 Get 1 Free,80.0,10,72.0,2,500,500,False,2,1,2
1079,The Bake Shop Whole Wheat Oats Khari,65.0,6,61.0,5,200,200,False,1,1,2
1080,Britannia Nutri Choice Oats Milk Almond Biscuit,25.0,10,22.5,6,75,75,False,1,1,2
1081,Sunfeast Dark Fantasy Choco Creme,80.0,27,58.0,4,300,300,False,2,1,3
1082,Lotte Choco Pie Chocolate Cake,25.0,0,25.0,6,56,56,False,1,1,1
1083,Sunfeast Mom's Magic Cashew & Almond Cookies Packet,30.0,10,27.0,3,200,200,False,1,1,2
1084,Unibic SugarFree - Oatmeal Cookies,50.0,16,42.0,3,75,75,False,1,1,3
1085,Parle Hide & Seek Cookies With Added Almonds,30.0,3,29.0,1,100,100,False,1,1,2
1086,Unibic Fruit & Nut Cookies,25.0,8,23.0,3,67,67,False,1,1,2
1087,Sunfeast Yumfills Whoopie Pie,140.0,25,105.0,5,253,276,False,2,1,3
1088,Britannia Toastea Premium Bake Rusk,110.0,14,94.0,1,700,700,False,3,1,2
1089,McVitie's Marie biscuits with Goodness of Calcium,30.0,0,30.0,6,250,250,False,1,1,1
1090,Britannia Treat Croissant Vanilla Creme Roll,20.0,10,18.0,2,47,47,False,1,1,2
1091,Unibic Honey Oatmeal Cookies,25.0,8,23.0,6,75,75,False,1,1,2
1092,Britannia Good Day Choco Chip Cookies,30.0,3,29.0,6,100,100,False,1,1,2
1093,The Bake Shop Masala Cheese Crackers,95.0,6,89.0,3,100,100,False,1,1,2
1094,Britannia Pure Magic Vanilla Creme Biscuit,35.0,17,29.0,4,100,100,False,1,1,3
1095,Open Secret Assorted Story Box,105.0,22,81.0,4,75,75,False,1,1,3
1096,Cadbury Oreo Dipped Biscuit,70.0,10,63.0,1,150,150,False,1,1,2
1097,Sunfeast Farmlite Oats & Almonds Biscuits Packet,60.0,10,54.0,3,150,150,False,1,1,2
1098,Unibic SugarFree - Butter Cookies,50.0,16,42.0,6,75,75,False,1,1,3
1099,Britannia Good Day Cashew Cookies Packet,120.0,12,105.6,6,600,600,False,3,1,2
1100,Dukes Sour & Cream Onion Nibbles Baked,55.0,25,41.0,3,150,150,False,1,1,3
1101,Britannia Treat Croissant Vanilla Creme Roll,20.0,0,20.0,6,47,47,False,1,1,1
1102,Parle Hide & Seek Choco Rolls,50.0,2,49.0,4,120,120,False,1,1,2
1103,Britannia Treat Creme Wafers - Vanilla,45.0,11,40.0,6,60,1,False,1,1,2
1104,Parle Rusk Elaichi,48.0,2,47.0,6,300,300,False,2,1,2
1105,Lotte Choco Pie ,140.0,6,131.0,2,336,336,False,2,1,2
1106,Sunfeast Mom's Magic Cashew & Almond Biscuits,120.0,15,102.0,6,600,600,False,3,1,2
1107,Unibic Cashew Cookies,25.0,8,23.0,6,75,75,False,1,1,2
1108,Parle Monaco Jeffs Zeera Biscuit,60.0,10,54.0,4,200,200,False,1,1,2
1109,"Unibic Snack Bar - Multigrain, Choco",40.0,17,33.0,6,30,30,False,1,1,3
1110,The Bake Shop Methi Khari Simply Delicious,65.0,6,61.0,2,200,200,False,1,1,2
1111,Britannia Treat Jimjam Family Pack (Buy 4 Get 1 Free),100.0,0,100.0,6,500,500,False,2,1,1
1112,Open Secret Choco Almond Tiffin Pack,35.0,22,27.0,3,25,25,False,1,1,3
1113,Lotte Choco Pie ,150.0,20,120.0,6,696,12,False,3,1,3
1114,Baker Street Suji Rusk Large Pack,30.0,10,27.0,6,200,200,False,1,1,2
1115,Parle Hide & Seek Choco Rolls,30.0,0,30.0,1,75,75,False,1,1,1
1116,Sunfeast Dark Fantasy Vanilla Creme,80.0,15,68.0,6,300,300,False,2,1,2
1117,Britannia Treat Burst Choco Creme Fills,30.0,0,30.0,3,120,120,False,1,1,1
1118,Parle Milano Mixed Berries Cookies,35.0,2,34.0,3,75,75,False,1,1,2
1119,Karachi Bakery Cashew Biscuits ,210.0,5,199.0,4,400,400,False,2,1,2
1120,Britannia Pure Magic Choco Lush Cookies,120.0,20,96.0,4,300,300,False,2,1,3
1121,Britannia Treart Creme Wafers Chocolate,45.0,11,40.0,6,60,1,False,1,1,2
1122,Unibic Daily Digestive (Multigrain Cookies),30.0,6,28.0,6,75,75,False,1,1,2
1123,Cadbury Chocobakes Choc Filled Cookies,60.0,0,60.0,6,150,150,False,1,1,1
1124,The Bake Shop Whole Wheat Multigrain Toast (Rusk),60.0,6,56.0,2,200,200,False,1,1,2
1125,Unibic Choco Kiss Cookies,45.0,15,38.0,5,75,75,False,1,1,2
1126,Britannia Treat Creme Wafers - Orange,45.0,11,40.0,6,60,60,False,1,1,2
1127,Bauli Moonfills Pack of 4,60.0,10,54.0,6,180,190,False,1,1,2
1128,Unibic Oatmeal Digestive Cookies ,50.0,6,47.0,6,150,150,False,1,1,2
1129,Orion Choco Pie - Chocolate Coated Soft Biscuit,150.0,25,112.0,2,336,336,False,2,1,3
1130,Britannia Good Day Cashew Cookies Pack Of 6,120.0,10,108.0,6,120,120,False,1,1,2
1131,Parle Fab Bourbon,30.0,0,30.0,3,150,150,False,1,1,1
1132,Open Secret White Choco Tiffin Pack,35.0,22,27.0,1,25,25,False,1,1,3
1133,The Bake Shop Whole Wheat Bread Sticks,60.0,6,56.0,1,100,100,False,1,1,2
1134,Unibic Assorted Cookies ,149.0,8,137.0,6,450,450,False,2,1,2
1135,The Bake Shop Milk & Raisin Toast (Rusk),60.0,6,56.0,4,200,200,False,1,1,2
1136,Lotte Choco Pie Cocoa Pie,90.0,10,81.0,6,168,168,False,1,1,2
1137,Bauli Moonfils Veg - Strawberry,15.0,0,15.0,5,45,47,False,1,1,1
1138,The Bake Shop Masala Lavash,75.0,6,70.0,6,100,200,False,1,1,2
1139,Britannia Good Day Nut Cookies,30.0,0,30.0,6,120,120,False,1,1,1
1140,Sunfeast Mom's Magic Rich Butter Cookies,30.0,10,27.0,6,200,200,False,1,1,2
1141,The Bake Shop Whole Wheat Toast (Rusk) ,60.0,6,56.0,4,200,200,False,1,1,2
1142,Open Secret Peanut Butter Story Box,105.0,22,81.0,6,75,75,False,1,1,3
1143,Open Secret White Choco Story Box,105.0,22,81.0,6,75,75,False,1,1,3
1144,The Bake Shop Whole Wheat Multigrain Lavash,75.0,6,70.0,3,100,200,False,1,1,2
1145,McVitie's Oat Cookies,45.0,0,45.0,2,120,120,False,1,1,1
1146,Britannia Tiger Krunch Biscuits,120.0,0,120.0,4,400,400,False,2,1,1
1147,McVitie's Butter Cookies,30.0,10,27.0,6,200,200,False,1,1,2
1148,Bauli Moonfils Strawberry,15.0,0,15.0,5,45,45,False,1,1,1
1149,Britannia Good Day Butter Cookies,80.0,10,72.0,6,600,600,False,3,1,2
1150,Parle Hide & Seek Choco Rolls,60.0,0,60.0,1,120,120,False,1,1,1
1151,The Bake Shop Jeera Ajwain Bread Sticks,60.0,6,56.0,6,100,100,False,1,1,2
1152,Parle Fab!o Vanilla Creme Sandwich Biscuit,30.0,3,29.0,6,120,120,False,1,1,2
1153,Sunfeast Farmlite Nuts Digestive,70.0,11,62.0,6,250,250,False,1,1,2
1154,Britannia Pure Magic - Chocolush,35.0,2,34.0,6,100,100,False,1,1,2
1155,The Bake Shop Maska & Multigrain Cheese Crackers,130.0,10,116.0,3,100,150,False,1,1,2
1156,Britannia Nutri Choice Ragi Cookies,70.0,10,63.0,6,150,150,False,1,1,2
1157,Sunfeast Farmlite 5 Seed Digestive,60.0,0,60.0,2,250,250,False,1,1,1
1158,Dukes Nibbles - Ranch Crackers,50.0,0,50.0,6,150,150,False,1,1,1
1159,Danish Butter Cookies,350.0,0,350.0,1,400,400,False,2,1,1
1160,The Bake Shop Sesame Seed Crackers,130.0,10,116.0,4,100,150,False,1,1,2
1161,Good Day Butter Cookies,10.0,0,10.0,0,75,75,True,1,2,1
1162,Britannia Marie Gold Biscuits Packet,30.0,0,30.0,0,250,250,True,1,2,1
1163,Britannia Good Day Cashew Cookies,20.0,0,20.0,0,100,100,True,1,2,1
1164,Sunfeast Dark Fantasy Choco Fills,35.0,8,32.0,0,75,75,True,1,2,2
1165,Britannia Nutri Choice Digestive Biscuits Packet,25.0,0,25.0,0,100,100,True,1,2,1
1166,Britannia Classic Little Hearts ,25.0,0,25.0,0,75,75,True,1,2,1
1167,Britannia Good Day Cashew Cookies Packet,40.0,5,38.0,0,200,200,True,1,2,2
1168,Britannia Nice Time Biscuit,25.0,0,25.0,0,150,150,True,1,2,1
1169,Britannia Milk Bikis Cream Biscuit,45.0,0,45.0,0,200,200,True,1,2,1
1170,Britannia Bourbon Chocolate Cream Biscuits,35.0,2,34.0,0,150,150,True,1,2,2
1171,Dukes Waffy Chocolate Wafer Rolls ,150.0,50,75.0,0,250,250,True,1,2,4
1172,Britannia Milk Bikis Milky Sandwich,25.0,0,25.0,0,120,120,True,1,2,1
1173,Britannia Marie Gold Biscuit,28.0,0,28.0,0,200,200,True,1,2,1
1174,Britannia Marie Gold (Buy 4 Get 1 Free),80.0,0,80.0,0,600,600,True,3,2,1
1175,Britannia 50-50 Maska Chaska Biscuit,10.0,0,10.0,0,46,45,True,1,2,1
1176,Unibic Choco Nut Cookies,25.0,8,23.0,0,75,75,True,1,2,2
1177,Britannia Vita Marie Gold Biscuit,45.0,0,45.0,0,300,300,True,2,2,1
1178,The Bake Shop Maska Khari,65.0,6,61.0,0,200,100,True,1,2,2
1179,Parle Fab! Jam-In Cream Filled ,35.0,2,34.0,0,150,150,True,1,2,2
1180,Sunfeast Nice Biscuit,25.0,12,22.0,0,150,150,True,1,2,2
1181,Britannia Nutrichoice 5 Grain Digestive Biscuits,75.0,0,75.0,0,200,200,True,1,2,1
1182,Cadbury Oreo Strawberry Bicuits,30.0,3,29.0,0,120,120,True,1,2,2
1183,Sunfeast Mom's Magic Cashew & Almond Biscuit,10.0,0,10.0,0,60,60,True,1,2,1
1184,Britannia Roll Yo! Strawberry Swiss Roll,10.0,0,10.0,0,28,28,True,1,2,1
1185,Bauli Moonfils Choco Cream (With Egg),15.0,0,15.0,0,45,45,True,1,2,1
1186,Britannia Nutri Choice Oats Choco Almond Biscuit,25.0,10,22.5,0,100,75,True,1,2,2
1187,Britannia Nutri Choice Cracker Sugar Free Biscuit,35.0,0,35.0,0,300,300,True,2,2,1
1188,Cadbury Oreo Chocolatey Sandwich Biscuits Family Pack,80.0,0,80.0,0,300,300,True,2,2,1
1189,Bauli Moonfils Orange Puff Roll,15.0,0,15.0,0,45,45,True,1,2,1
1190,Britannia Treat Jimjam Cream Biscuits ,25.0,0,25.0,0,100,100,True,1,2,1
1191,Britannia Toastea Premium Bake Rusk,50.0,6,47.0,0,300,300,True,2,2,2
1192,The Bake Shop Jeera Khari,65.0,0,65.0,0,200,200,True,1,2,1
1193,"Cadbury Oreo Creme Biscuit - Vanilla, Original 120 g",30.0,3,29.0,0,120,120,True,1,2,2
1194,Britannia Good Day Cashew Cookies,230.0,25,172.0,0,1000,1,True,3,2,3
1195,Bauli Moonfils - Vanilla,15.0,0,15.0,0,45,45,True,1,2,1
1196,Britannia Roll Yo! Choco Swiss Roll (With Egg),10.0,0,10.0,0,28,28,True,1,2,1
1197,Britannia Milk Bikis Cream Biscuit,70.0,0,70.0,0,500,500,True,2,2,1
1198,Open Secret Choco Almond Story Box,105.0,22,81.0,0,75,75,True,1,2,3
1199,Parle Monaco Sixer Salted Biscuits ,60.0,10,54.0,0,200,200,True,1,2,2
1200,Sunfeast Dark Fantasy Bourbon Bliss,35.0,17,29.0,0,150,150,True,1,2,3
1201,Patanjali Atta Doodh Rusk,40.0,0,40.0,0,300,300,True,2,2,1
1202,Sunfeast Dark Fantasy Bourbon Bliss,35.0,0,35.0,0,150,150,True,1,2,1
1203,Clove Sensitive Toothpaste with Anti-Sensitivity & Fluoride Formulation,160.0,35,104.0,3,80,80,False,1,1,3
1204,Dettol Original Germ Protection Alcohol Based Hand Sanitizer,25.0,0,25.0,6,50,50,False,1,1,1
1205,Colgate Visible White Toothpaste,115.0,10,103.0,6,100,100,False,1,1,2
1206,Dettol SKincare Handwash Value Refill,109.0,3,105.0,6,750,750,False,3,1,2
1207,Savlon Herbal Sensitive Liquid Handwash Refill Pouch,115.0,4,110.0,6,750,500,False,3,1,2
1208,Colgate Total 12 Whole Mouth Protection Toothpaste,120.0,10,108.0,6,120,120,False,1,1,2
1209,Lux International Creamy White Soap Bar,35.0,2,34.0,6,75,75,False,1,1,2
1210,Colgate Herbal Toothpaste,114.0,18,93.0,2,200,200,False,1,1,3
1211,Nivea Men Deodorant Fresh Active 48h Long lasting Freshness,225.0,24,169.0,6,150,150,False,1,1,3
1212,Dabur Meswak Toothpaste,58.0,5,55.0,6,100,100,False,1,1,2
1213,Colgate Max Fresh Cooling Crystals Toothpaste,101.0,5,95.0,2,150,150,False,1,1,2
1214,Indulekha Bhringa Hair Oil,432.0,15,367.0,6,100,100,False,1,1,2
1215,Colgate Sensitive Soft Bristles Toothbrush,50.0,0,50.0,6,58,1,False,1,1,1
1216,Pears Pure & Gentle Glycerin Bath Soap,75.0,0,75.0,6,125,125,False,1,1,1
1217,Vaseline Skin Protecting Jelly,79.0,13,68.0,6,50,50,False,1,1,2
1218,Dettol Original Germ Protection Bathing Soap Bar,166.0,5,157.0,4,375,375,False,2,1,2
1219,Dettol Intense Cool Soap (B4G1),260.0,5,247.0,6,625,625,False,3,1,2
1220,Livon Anti-Frizz Serum,250.0,10,225.0,3,100,100,False,1,1,2
1221,Lifebuoy Germ Protection Care Soap Bar,30.0,3,29.0,3,100,125,False,1,1,2
1222,Lux International Creamy White Soap Bar,70.0,10,63.0,6,125,125,False,1,1,2
1223,Godrej Nupur – 100% Pure Henna (Mehendi),10.0,0,10.0,6,18,18,False,1,1,1
1224,Glow & Lovely Advanced Multivitamin Face Cream,213.0,10,190.0,6,110,110,False,1,1,2
1225,Set Wet Style Vertical Hold Hair Gel,50.0,10,45.0,4,50,50,False,1,1,2
1226,"Godrej Expert Rich Crème, Natural Black",30.0,0,30.0,6,20,20,False,1,1,1
1227,Nycil Germ Expert Cool Herbal Talc,130.0,8,119.0,1,150,200,False,1,1,2
1228,Godrej Expert Creme Hair Natural Brown Colour ,30.0,0,30.0,6,20,20,False,1,1,1
1229,Veet Sensitive Skin Hair Removal Cream,135.0,5,128.0,6,50,50,False,1,1,2
1230,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,50.0,2,49.0,1,80,80,False,1,1,2
1231,Pears Pure And Gentle Value Pack Of 3 Bathing Soap,199.0,6,186.0,5,375,375,False,2,1,2
1232,Gillette Presto Ready Shaver 5 Cartridges ,88.0,6,82.0,6,290,5,False,2,1,2
1233,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,160.0,10,144.0,4,300,300,False,2,1,2
1234,"Godrej Expert Rich Crème, Dark Brown",30.0,0,30.0,4,20,20,False,1,1,1
1235,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil ,185.0,15,157.0,3,100,100,False,1,1,2
1236,Fiama Gel Bar Celebration Pack Buy 4 Get 1 Free,290.0,10,261.0,6,625,625,False,3,1,2
1237,Gillette Sensitive Shaving Foam,225.0,6,210.0,4,418,418,False,2,1,2
1238,Dove Hair Fall Rescue Shampoo,150.0,6,141.0,5,180,180,False,1,1,2
1239,Gillette Mach 3 Mens Razor Blades,499.0,7,460.0,4,232,4,False,1,1,2
1240,Palmolive Aroma Absolute Relax Shower Gel,199.0,20,159.0,2,250,250,False,1,1,3
1241,Godrej Protekt Germ Fighter Handwash,99.0,0,99.0,6,750,750,False,3,1,1
1242,Dettol Hand Sanitizer,100.0,5,95.0,6,200,200,False,1,1,2
1243,Dabur Amla Hair Oil,88.0,0,88.0,2,180,180,False,1,1,1
1244,Dettol Original Liquid Handwash,89.0,4,85.0,6,200,200,False,1,1,2
1245,L'Oreal Paris Total Repair 5 Conditioner,199.0,0,199.0,6,192,180,False,1,1,1
1246,Patanjali Saundarya Aloe Vera Gel,90.0,0,90.0,5,150,150,False,1,1,1
1247,Head & Shoulders 2 In 1 Anti Dandruff Shampoo Conditioner ,195.0,10,174.0,4,180,180,False,1,1,2
1248,Clean & Clear Pimple Clearing Face Wash,130.0,10,117.0,2,80,80,False,1,1,2
1249,Himalaya Anti Dandruff Shampoo,140.0,8,128.0,2,200,200,False,1,1,2
